image,text,source
images/printed_word/printed_1441.png,کی اور خواتین میں ان کی اولین پسند کترینہ کیف,clean_printed_dataset
images/printed_word/printed_1442.png,جرم پر نوکری سے برخواست کر دیا گیا۔ ناردرن کانسٹیبلری,clean_printed_dataset
images/printed_word/printed_1443.png,ڈاکٹر عیسیٰ لیب کی مفت طبی سہولتوں کی فراہمی عظیم,clean_printed_dataset
images/printed_word/printed_1444.png,کے تحت انہیں 3 کروڑ ادا کئے جائیں گے اس,clean_printed_dataset
images/printed_word/printed_1445.png,کو سابق وزیر داخلہ سندھ ڈاکٹر ذوالفقار مرزا کے حامیوں,clean_printed_dataset
images/printed_word/printed_1446.png,تو وہ مستعفی ہوجائیں گے جس پر ایوان میں رائے,clean_printed_dataset
images/printed_word/printed_1447.png,آج تک محفوظ کرلیا۔ جسٹس ایم اے شاہد صدیقی کی,clean_printed_dataset
images/printed_word/printed_1448.png,لندن(پی اے) برطانوی بنکوں کی جانب سے معاشرے کو یہ,clean_printed_dataset
images/printed_word/printed_1449.png,مگر ہمیں نہیں چاہئیں مگر دیگر مراعات ملنی چاہئیں۔ انہوں,clean_printed_dataset
images/printed_word/printed_1450.png,کے کورنگی ٹاؤن کے سب رجسٹرار ظفر بلوچ اور اسسٹنٹ,clean_printed_dataset
images/printed_word/printed_1451.png,پورا کیا جائیگا۔صدر نے کہا کہ کراچی سے ٹارگٹ کلرز،,clean_printed_dataset
images/printed_word/printed_1452.png,فوری رخصت نہ کیا تولوگ اپنے اورپاکستان کے مستقبل سے,clean_printed_dataset
images/printed_word/printed_1453.png,پیشوا پوپ بینڈکٹ کی جانب سے تحفظ ناموس رسالت کا,clean_printed_dataset
images/printed_word/printed_1454.png,بھی 45 پیسے کی مندی رہی۔ نیشنل بینک آف پاکستان,clean_printed_dataset
images/printed_word/printed_1455.png,جرم عائد کی جائے گی یا نہیں۔انہوں نے یہ بھی,clean_printed_dataset
images/printed_word/printed_1456.png,لاس اینجلس (جنگ نیوز) باوثوق ذرائع کے مطابق ہالی وڈ,clean_printed_dataset
images/printed_word/printed_1457.png,راہول ڈریوڈ تیسرے نمبرپررہے، انہوں نے تین سنچریاں اسکورکیں۔ بولنگ,clean_printed_dataset
images/printed_word/printed_1458.png,کشی میں کردار ادا کیا، ہم نے ان الزامات کا,clean_printed_dataset
images/printed_word/printed_1459.png,مقصود نے خطاب کیا۔ آخر میں دبستان کے سرپرست غلام,clean_printed_dataset
images/printed_word/printed_1460.png,کرکے ملک بھر میں اپنا احتجاج ریکارڈ کرایا ہے اس,clean_printed_dataset
images/printed_word/printed_1461.png,گھر گھر میں یہ سوال پوچھا جارہا ہے کہ ذوالفقار,clean_printed_dataset
images/printed_word/printed_1462.png,یہ بات کلکٹر کسٹمز پریوینٹو جاوید غنی نے میڈیا کو,clean_printed_dataset
images/printed_word/printed_1463.png,دینا ظلم کی انتہا ہے۔ ہم نے دھمکی کے ذریعے,clean_printed_dataset
images/printed_word/printed_1464.png,باعزت مقام اور حیثیت ملنی چاہئے ذرا سی کوشش سے,clean_printed_dataset
images/printed_word/printed_1465.png,میاں عبدالستار‘ علی محمد مہر‘ لیاقت علی خان‘ سردار بہادر,clean_printed_dataset
images/printed_word/printed_1466.png,سے گیس کی فراہمی کا مطالبہ کیا، قبائلی رہنماوٴں نے,clean_printed_dataset
images/printed_word/printed_1467.png,نے ”امریکا سے اپنی وفاداری کا عہد توڑا ہے“۔ نوشیر,clean_printed_dataset
images/printed_word/printed_1468.png,کرو کے نام سے قائم کئے گئے ہیں۔,clean_printed_dataset
images/printed_word/printed_1469.png,کرواکر پارلیمنٹ کو اور بھی مضبوط کیا ہے، وفد کو,clean_printed_dataset
images/printed_word/printed_1470.png,جب تک پاکستان کا بل حملوں میں ملوث عناصر کے,clean_printed_dataset
images/printed_word/printed_1471.png,”وال سٹریٹ پر قبضہ کرو“ کی ویب سائٹ پر نیویارک,clean_printed_dataset
images/printed_word/printed_1472.png,بارے میں معلومات فراہم کریں۔ پولیس کے مطابق گذشتہ روز,clean_printed_dataset
images/printed_word/printed_1473.png,نے روک لیا، اس موقع پر درجنوں ڈنڈا بردار آمنے,clean_printed_dataset
images/printed_word/printed_1474.png,اتفاق‘ شیریں ارشد خان‘ سید صمصام علی بخاری‘ طاہرہ اورنگزیب‘,clean_printed_dataset
images/printed_word/printed_1475.png,کو ایک کار نے کچل دیا تھا۔ تین ستمبر کو,clean_printed_dataset
images/printed_word/printed_1476.png,فیصل آباد کے ترجمان نے بتایا کہ یہ رواں سال,clean_printed_dataset
images/printed_word/printed_1477.png,واشنگٹن (نیوز ڈیسک) وال سٹریٹ پر قبضہ کرو احتجاج 27,clean_printed_dataset
images/printed_word/printed_1478.png,نقاد اور محقق ڈاکٹر طاہر تونسوی نے کی اور ڈاکٹر,clean_printed_dataset
images/printed_word/printed_1479.png,میں چوہدری نثار نے کہا کہ پارلیمنٹ کی متفقہ قرارداد,clean_printed_dataset
images/printed_word/printed_1480.png,بعد خوفناک آگ نے پوری بس کو اپنی لپیٹ میں,clean_printed_dataset
images/printed_word/printed_1481.png,سندھ کے سابق وزیر داخلہ ذوالفقار مرزا کا رہا۔ ڈاکٹر,clean_printed_dataset
images/printed_word/printed_1482.png,بعد وہ زور سے ہنسے) انہوں نے میڈیا سے باتیں,clean_printed_dataset
images/printed_word/printed_1483.png,جن کوملیر میڈیکل سینٹر اور دیگر اسپتالوں میں داخل کردیا,clean_printed_dataset
images/printed_word/printed_1484.png,دن رات لوڈشیڈنگ میں اضافے کے خلاف سینکڑوں شہریوں نے,clean_printed_dataset
images/printed_word/printed_1485.png,سے لگانے کا مذموم عمل کیا جارہا ہے۔ ہم ملک,clean_printed_dataset
images/printed_word/printed_1486.png,کراچی پریس کلب میں پریس کانفرنس سے خطاب کرتے ہوئے,clean_printed_dataset
images/printed_word/printed_1487.png,کہا ہے کہ پاکستان کمزور ہو سکتا ہے لیکن ایک,clean_printed_dataset
images/printed_word/printed_1488.png,درمیان طے ہونے والے معاملات پر اپنی سفارشات پیش کرے,clean_printed_dataset
images/printed_word/printed_1489.png,خیالات کا اظہار یونائیٹڈ پرائیویٹ اسکولز مینجمنٹ فرنٹ کے چیئرمین,clean_printed_dataset
images/printed_word/printed_1490.png,ایک خاتون ہلاک اور 4خواتین اور بچوں سمیت 13افراد زخمی,clean_printed_dataset
images/printed_word/printed_1491.png,پیپلز پارٹی اور مسلم لیگ آزاد کشمیر میں اقتدار پر,clean_printed_dataset
images/printed_word/printed_1492.png,کراچی ( اسٹاف رپورٹر )شہر کے مختلف علاقوں میں فائرنگ,clean_printed_dataset
images/printed_word/printed_1493.png,(ایف سی بی سیز) کی انکیشمنٹ اور ان پر منافع,clean_printed_dataset
images/printed_word/printed_1494.png,ایشیائی ترقیاتی بنک نے بھی تحفظات کا اظہار کیا ہے,clean_printed_dataset
images/printed_word/printed_1495.png,اس قدر آگے بڑھ چکا ہے کہ اس نے دروغ,clean_printed_dataset
images/printed_word/printed_1496.png,کے رابن سوڈرلنگ چھٹے، فرانس کے گیل مونفلس ساتویں، امریکا,clean_printed_dataset
images/printed_word/printed_1497.png,کر لی۔سردار ذوالفقار کھوسہ نے کہا کہ ججوں کی بحالی,clean_printed_dataset
images/printed_word/printed_1498.png,میں تحریک آزادی کشمیر کو عالمی سطح پر اجاگر کرنے,clean_printed_dataset
images/printed_word/printed_1499.png,جس کے نتیجے میں ایک شخص زخمی ہوگیا ۔ شدید,clean_printed_dataset
images/printed_word/printed_1500.png,کے کھیل کا حصہ نہیں بننا چاہئے۔ انہوں نے کہا,clean_printed_dataset
images/scene_word/scene_word_0001.jpg,273,natural_scene_dataset
images/scene_word/scene_word_0002.jpg,نیو,natural_scene_dataset
images/scene_word/scene_word_0003.jpg,ماشاء,natural_scene_dataset
images/scene_word/scene_word_0004.jpg,ابوبکر,natural_scene_dataset
images/scene_word/scene_word_0005.jpg,سینٹر,natural_scene_dataset
images/scene_word/scene_word_0006.jpg,ھوٹل,natural_scene_dataset
images/scene_word/scene_word_0007.jpg,پورا,natural_scene_dataset
images/scene_word/scene_word_0008.jpg,گڈز,natural_scene_dataset
images/scene_word/scene_word_0009.jpg,خان,natural_scene_dataset
images/scene_word/scene_word_0010.jpg,سیٹھ,natural_scene_dataset
images/scene_word/scene_word_0011.jpg,نما,natural_scene_dataset
images/scene_word/scene_word_0012.jpg,پکوان,natural_scene_dataset
images/scene_word/scene_word_0013.jpg,آٹوز,natural_scene_dataset
images/scene_word/scene_word_0014.jpg,پیسفیک,natural_scene_dataset
images/scene_word/scene_word_0015.jpg,سیل,natural_scene_dataset
images/scene_word/scene_word_0016.jpg,سندھ,natural_scene_dataset
images/scene_word/scene_word_0017.jpg,ڪالوني,natural_scene_dataset
images/scene_word/scene_word_0018.jpg,هوٽل,natural_scene_dataset
images/scene_word/scene_word_0019.jpg,پینزی,natural_scene_dataset
images/scene_word/scene_word_0020.jpg,خاتمہ,natural_scene_dataset
images/scene_word/scene_word_0021.jpg,دل,natural_scene_dataset
images/scene_word/scene_word_0022.jpg,اسٹور,natural_scene_dataset
images/scene_word/scene_word_0023.jpg,فلاورز,natural_scene_dataset
images/scene_word/scene_word_0024.jpg,کوچ,natural_scene_dataset
images/scene_word/scene_word_0025.jpg,پکوان,natural_scene_dataset
images/scene_word/scene_word_0026.jpg,شدہ,natural_scene_dataset
images/scene_word/scene_word_0027.jpg,سے,natural_scene_dataset
images/scene_word/scene_word_0028.jpg,کار,natural_scene_dataset
images/scene_word/scene_word_0029.jpg,وضو,natural_scene_dataset
images/scene_word/scene_word_0030.jpg,پاکستان,natural_scene_dataset
images/scene_word/scene_word_0031.jpg,غزنی,natural_scene_dataset
images/scene_word/scene_word_0032.jpg,یونیفارم,natural_scene_dataset
images/scene_word/scene_word_0033.jpg,مین,natural_scene_dataset
images/scene_word/scene_word_0034.jpg,حیدرآباد,natural_scene_dataset
images/scene_word/scene_word_0035.jpg,ریسٹورنٹ,natural_scene_dataset
images/scene_word/scene_word_0036.jpg,فلیورس,natural_scene_dataset
images/scene_word/scene_word_0037.jpg,وڏي,natural_scene_dataset
images/scene_word/scene_word_0038.jpg,شاہ,natural_scene_dataset
images/scene_word/scene_word_0039.jpg,غریب,natural_scene_dataset
images/scene_word/scene_word_0040.jpg,بسم,natural_scene_dataset
images/scene_word/scene_word_0041.jpg,بازار,natural_scene_dataset
images/scene_word/scene_word_0042.jpg,خان,natural_scene_dataset
images/scene_word/scene_word_0043.jpg,عبد,natural_scene_dataset
images/scene_word/scene_word_0044.jpg,پکنک,natural_scene_dataset
images/scene_word/scene_word_0045.jpg,سعدی,natural_scene_dataset
images/scene_word/scene_word_0046.jpg,دیدار,natural_scene_dataset
images/scene_word/scene_word_0047.jpg,کارپوریشن,natural_scene_dataset
images/scene_word/scene_word_0048.jpg,سینٹر,natural_scene_dataset
images/scene_word/scene_word_0049.jpg,رجوع,natural_scene_dataset
images/scene_word/scene_word_0050.jpg,پلاسٹک,natural_scene_dataset
images/scene_word/scene_word_0051.jpg,خاصخیلی,natural_scene_dataset
images/scene_word/scene_word_0052.jpg,پوائنٹ,natural_scene_dataset
images/scene_word/scene_word_0053.jpg,موتیا,natural_scene_dataset
images/scene_word/scene_word_0054.jpg,کے,natural_scene_dataset
images/scene_word/scene_word_0055.jpg,لائٹ,natural_scene_dataset
images/scene_word/scene_word_0056.jpg,اور,natural_scene_dataset
images/scene_word/scene_word_0057.jpg,کمیونیکیشن,natural_scene_dataset
images/scene_word/scene_word_0058.jpg,اب,natural_scene_dataset
images/scene_word/scene_word_0059.jpg,ایک,natural_scene_dataset
images/scene_word/scene_word_0060.jpg,پوائنٹ,natural_scene_dataset
images/scene_word/scene_word_0061.jpg,آفيس,natural_scene_dataset
images/scene_word/scene_word_0062.jpg,جنریٹر,natural_scene_dataset
images/scene_word/scene_word_0063.jpg,تاج,natural_scene_dataset
images/scene_word/scene_word_0064.jpg,یں,natural_scene_dataset
images/scene_word/scene_word_0065.jpg,آئی,natural_scene_dataset
images/scene_word/scene_word_0066.jpg,کیفے,natural_scene_dataset
images/scene_word/scene_word_0067.jpg,مبارک,natural_scene_dataset
images/scene_word/scene_word_0068.jpg,مزمل,natural_scene_dataset
images/scene_word/scene_word_0069.jpg,ہمارے,natural_scene_dataset
images/scene_word/scene_word_0070.jpg,مکینک,natural_scene_dataset
images/scene_word/scene_word_0071.jpg,پیور,natural_scene_dataset
images/scene_word/scene_word_0072.jpg,ہے,natural_scene_dataset
images/scene_word/scene_word_0073.jpg,پروپرائیٹر,natural_scene_dataset
images/scene_word/scene_word_0074.jpg,دہی,natural_scene_dataset
images/scene_word/scene_word_0075.jpg,0313,natural_scene_dataset
images/scene_word/scene_word_0076.jpg,طوطا,natural_scene_dataset
images/scene_word/scene_word_0077.jpg,نزد,natural_scene_dataset
images/scene_word/scene_word_0078.jpg,وزیرستان,natural_scene_dataset
images/scene_word/scene_word_0079.jpg,کی,natural_scene_dataset
images/scene_word/scene_word_0080.jpg,سٹور,natural_scene_dataset
images/scene_word/scene_word_0081.jpg,کارنر,natural_scene_dataset
images/scene_word/scene_word_0082.jpg,لبرٹی,natural_scene_dataset
images/scene_word/scene_word_0083.jpg,کی,natural_scene_dataset
images/scene_word/scene_word_0084.jpg,اسپارکو,natural_scene_dataset
images/scene_word/scene_word_0085.jpg,الخير,natural_scene_dataset
images/scene_word/scene_word_0086.jpg,احمد,natural_scene_dataset
images/scene_word/scene_word_0087.jpg,لیموں,natural_scene_dataset
images/scene_word/scene_word_0088.jpg,دستياب,natural_scene_dataset
images/scene_word/scene_word_0089.jpg,موٹر,natural_scene_dataset
images/scene_word/scene_word_0090.jpg,ما,natural_scene_dataset
images/scene_word/scene_word_0091.jpg,32,natural_scene_dataset
images/scene_word/scene_word_0092.jpg,میر,natural_scene_dataset
images/scene_word/scene_word_0093.jpg,ہمارے,natural_scene_dataset
images/scene_word/scene_word_0094.jpg,ئی,natural_scene_dataset
images/scene_word/scene_word_0095.jpg,کار,natural_scene_dataset
images/scene_word/scene_word_0096.jpg,معروف,natural_scene_dataset
images/scene_word/scene_word_0097.jpg,فا,natural_scene_dataset
images/scene_word/scene_word_0098.jpg,عرفان,natural_scene_dataset
images/scene_word/scene_word_0099.jpg,0429,natural_scene_dataset
images/scene_word/scene_word_0100.jpg,ٹریڈرز,natural_scene_dataset
images/scene_word/scene_word_0101.jpg,ھوٹل,natural_scene_dataset
images/scene_word/scene_word_0102.jpg,ظفر,natural_scene_dataset
images/scene_word/scene_word_0103.jpg,پارٹس,natural_scene_dataset
images/scene_word/scene_word_0104.jpg,ھا,natural_scene_dataset
images/scene_word/scene_word_0105.jpg,لئے,natural_scene_dataset
images/scene_word/scene_word_0106.jpg,ٹی,natural_scene_dataset
images/scene_word/scene_word_0107.jpg,کاسمیٹکس,natural_scene_dataset
images/scene_word/scene_word_0108.jpg,اسکول,natural_scene_dataset
images/scene_word/scene_word_0109.jpg,ہوشیار,natural_scene_dataset
images/scene_word/scene_word_0110.jpg,بار,natural_scene_dataset
images/scene_word/scene_word_0111.jpg,کیا,natural_scene_dataset
images/scene_word/scene_word_0112.jpg,دال,natural_scene_dataset
images/scene_word/scene_word_0113.jpg,مکینک,natural_scene_dataset
images/scene_word/scene_word_0114.jpg,2935323,natural_scene_dataset
images/scene_word/scene_word_0115.jpg,با,natural_scene_dataset
images/scene_word/scene_word_0116.jpg,استاد,natural_scene_dataset
images/scene_word/scene_word_0117.jpg,مین,natural_scene_dataset
images/scene_word/scene_word_0118.jpg,قلفه,natural_scene_dataset
images/scene_word/scene_word_0119.jpg,سینٹر,natural_scene_dataset
images/scene_word/scene_word_0120.jpg,پاکستان,natural_scene_dataset
images/scene_word/scene_word_0121.jpg,المدینه,natural_scene_dataset
images/scene_word/scene_word_0122.jpg,هاء,natural_scene_dataset
images/scene_word/scene_word_0123.jpg,جاؤ,natural_scene_dataset
images/scene_word/scene_word_0124.jpg,رابطے,natural_scene_dataset
images/scene_word/scene_word_0125.jpg,ادویات,natural_scene_dataset
images/scene_word/scene_word_0126.jpg,ریپئرنگ,natural_scene_dataset
images/scene_word/scene_word_0127.jpg,جاتا,natural_scene_dataset
images/scene_word/scene_word_0128.jpg,نظیر,natural_scene_dataset
images/scene_word/scene_word_0129.jpg,ڈیری,natural_scene_dataset
images/scene_word/scene_word_0130.jpg,ما,natural_scene_dataset
images/scene_word/scene_word_0131.jpg,دواخانہ,natural_scene_dataset
images/scene_word/scene_word_0132.jpg,لطيف,natural_scene_dataset
images/scene_word/scene_word_0133.jpg,جام,natural_scene_dataset
images/scene_word/scene_word_0134.jpg,0333,natural_scene_dataset
images/scene_word/scene_word_0135.jpg,علی,natural_scene_dataset
images/scene_word/scene_word_0136.jpg,وارث,natural_scene_dataset
images/scene_word/scene_word_0137.jpg,0331-8338734,natural_scene_dataset
images/scene_word/scene_word_0138.jpg,ھاؤس,natural_scene_dataset
images/scene_word/scene_word_0139.jpg,زادہ,natural_scene_dataset
images/scene_word/scene_word_0140.jpg,بینک,natural_scene_dataset
images/scene_word/scene_word_0141.jpg,ریسٹورنٹ,natural_scene_dataset
images/scene_word/scene_word_0142.jpg,تقریبات,natural_scene_dataset
images/scene_word/scene_word_0143.jpg,طعام,natural_scene_dataset
images/scene_word/scene_word_0144.jpg,اینڈ,natural_scene_dataset
images/scene_word/scene_word_0145.jpg,ٹریڈنگ,natural_scene_dataset
images/scene_word/scene_word_0146.jpg,کا,natural_scene_dataset
images/scene_word/scene_word_0147.jpg,استاد,natural_scene_dataset
images/scene_word/scene_word_0148.jpg,سیونگ,natural_scene_dataset
images/scene_word/scene_word_0149.jpg,رکھیں,natural_scene_dataset
images/scene_word/scene_word_0150.jpg,آئل,natural_scene_dataset
images/scene_word/scene_word_0151.jpg,سپر,natural_scene_dataset
images/scene_word/scene_word_0152.jpg,تک,natural_scene_dataset
images/scene_word/scene_word_0153.jpg,ادویات,natural_scene_dataset
images/scene_word/scene_word_0154.jpg,برکت,natural_scene_dataset
images/scene_word/scene_word_0155.jpg,کول,natural_scene_dataset
images/scene_word/scene_word_0156.jpg,سندھ,natural_scene_dataset
images/scene_word/scene_word_0157.jpg,طوطے,natural_scene_dataset
images/scene_word/scene_word_0158.jpg,ناصر,natural_scene_dataset
images/scene_word/scene_word_0159.jpg,کئے,natural_scene_dataset
images/scene_word/scene_word_0160.jpg,مووي,natural_scene_dataset
images/scene_word/scene_word_0161.jpg,0302-2737954,natural_scene_dataset
images/scene_word/scene_word_0162.jpg,رانا,natural_scene_dataset
images/scene_word/scene_word_0163.jpg,عالم,natural_scene_dataset
images/scene_word/scene_word_0164.jpg,پارٽس,natural_scene_dataset
images/scene_word/scene_word_0165.jpg,گردن,natural_scene_dataset
images/scene_word/scene_word_0166.jpg,نمک,natural_scene_dataset
images/scene_word/scene_word_0167.jpg,کیا,natural_scene_dataset
images/scene_word/scene_word_0168.jpg,انڊس,natural_scene_dataset
images/scene_word/scene_word_0169.jpg,برائے,natural_scene_dataset
images/scene_word/scene_word_0170.jpg,سروس,natural_scene_dataset
images/scene_word/scene_word_0171.jpg,صدقات,natural_scene_dataset
images/scene_word/scene_word_0172.jpg,کر,natural_scene_dataset
images/scene_word/scene_word_0173.jpg,رول,natural_scene_dataset
images/scene_word/scene_word_0174.jpg,0308-3571655,natural_scene_dataset
images/scene_word/scene_word_0175.jpg,ہول,natural_scene_dataset
images/scene_word/scene_word_0176.jpg,3082484,natural_scene_dataset
images/scene_word/scene_word_0177.jpg,شھنشاہ,natural_scene_dataset
images/scene_word/scene_word_0178.jpg,دانہ,natural_scene_dataset
images/scene_word/scene_word_0179.jpg,مکینک,natural_scene_dataset
images/scene_word/scene_word_0180.jpg,اقسام,natural_scene_dataset
images/scene_word/scene_word_0181.jpg,عمران,natural_scene_dataset
images/scene_word/scene_word_0182.jpg,سراز,natural_scene_dataset
images/scene_word/scene_word_0183.jpg,شاپ,natural_scene_dataset
images/scene_word/scene_word_0184.jpg,کلاتھ,natural_scene_dataset
images/scene_word/scene_word_0185.jpg,پنٹر,natural_scene_dataset
images/scene_word/scene_word_0186.jpg,عربی,natural_scene_dataset
images/scene_word/scene_word_0187.jpg,22000,natural_scene_dataset
images/scene_word/scene_word_0188.jpg,آٹوز,natural_scene_dataset
images/scene_word/scene_word_0189.jpg,ڈپلومہ,natural_scene_dataset
images/scene_word/scene_word_0190.jpg,احترام,natural_scene_dataset
images/scene_word/scene_word_0191.jpg,نا,natural_scene_dataset
images/scene_word/scene_word_0192.jpg,شا,natural_scene_dataset
images/scene_word/scene_word_0193.jpg,03103788515,natural_scene_dataset
images/scene_word/scene_word_0194.jpg,انڈس,natural_scene_dataset
images/scene_word/scene_word_0195.jpg,زندگی,natural_scene_dataset
images/scene_word/scene_word_0196.jpg,رضوان,natural_scene_dataset
images/scene_word/scene_word_0197.jpg,مہران,natural_scene_dataset
images/scene_word/scene_word_0198.jpg,ڈیری,natural_scene_dataset
images/scene_word/scene_word_0199.jpg,برادرز,natural_scene_dataset
images/scene_word/scene_word_0200.jpg,نیا,natural_scene_dataset
images/scene_word/scene_word_0201.jpg,کا,natural_scene_dataset
images/scene_word/scene_word_0202.jpg,کے,natural_scene_dataset
images/scene_word/scene_word_0203.jpg,زکو,natural_scene_dataset
images/scene_word/scene_word_0204.jpg,فین,natural_scene_dataset
images/scene_word/scene_word_0205.jpg,قريشي,natural_scene_dataset
images/scene_word/scene_word_0206.jpg,کے,natural_scene_dataset
images/scene_word/scene_word_0207.jpg,تو,natural_scene_dataset
images/scene_word/scene_word_0208.jpg,معقول,natural_scene_dataset
images/scene_word/scene_word_0209.jpg,میں,natural_scene_dataset
images/scene_word/scene_word_0210.jpg,0316,natural_scene_dataset
images/scene_word/scene_word_0211.jpg,طلبا,natural_scene_dataset
images/scene_word/scene_word_0212.jpg,بدر,natural_scene_dataset
images/scene_word/scene_word_0213.jpg,بائی,natural_scene_dataset
images/scene_word/scene_word_0214.jpg,مسلم,natural_scene_dataset
images/scene_word/scene_word_0215.jpg,لائف,natural_scene_dataset
images/scene_word/scene_word_0216.jpg,ھوٹل,natural_scene_dataset
images/scene_word/scene_word_0217.jpg,آٹو,natural_scene_dataset
images/scene_word/scene_word_0218.jpg,علی,natural_scene_dataset
images/scene_word/scene_word_0219.jpg,اسپیشل,natural_scene_dataset
images/scene_word/scene_word_0220.jpg,استاد,natural_scene_dataset
images/scene_word/scene_word_0221.jpg,دستیاب,natural_scene_dataset
images/scene_word/scene_word_0222.jpg,مرکز,natural_scene_dataset
images/scene_word/scene_word_0223.jpg,ایک,natural_scene_dataset
images/scene_word/scene_word_0224.jpg,پروپرائیٹر,natural_scene_dataset
images/scene_word/scene_word_0225.jpg,ھوٹل,natural_scene_dataset
images/scene_word/scene_word_0226.jpg,کا,natural_scene_dataset
images/scene_word/scene_word_0227.jpg,کار,natural_scene_dataset
images/scene_word/scene_word_0228.jpg,اینڈ,natural_scene_dataset
images/scene_word/scene_word_0229.jpg,تقریبات,natural_scene_dataset
images/scene_word/scene_word_0230.jpg,مير,natural_scene_dataset
images/scene_word/scene_word_0231.jpg,سینٹر,natural_scene_dataset
images/scene_word/scene_word_0232.jpg,0315-3004414,natural_scene_dataset
images/scene_word/scene_word_0233.jpg,آلو,natural_scene_dataset
images/scene_word/scene_word_0234.jpg,اوور,natural_scene_dataset
images/scene_word/scene_word_0235.jpg,محمد,natural_scene_dataset
images/scene_word/scene_word_0236.jpg,اور,natural_scene_dataset
images/scene_word/scene_word_0237.jpg,لاہوری,natural_scene_dataset
images/scene_word/scene_word_0238.jpg,اجوا,natural_scene_dataset
images/scene_word/scene_word_0239.jpg,کول,natural_scene_dataset
images/scene_word/scene_word_0240.jpg,پروپرائیٹر,natural_scene_dataset
images/scene_word/scene_word_0241.jpg,کے,natural_scene_dataset
images/scene_word/scene_word_0242.jpg,سینٹر,natural_scene_dataset
images/scene_word/scene_word_0243.jpg,لوگوں,natural_scene_dataset
images/scene_word/scene_word_0244.jpg,قیام,natural_scene_dataset
images/scene_word/scene_word_0245.jpg,ساجد,natural_scene_dataset
images/scene_word/scene_word_0246.jpg,سے,natural_scene_dataset
images/scene_word/scene_word_0247.jpg,دکان,natural_scene_dataset
images/scene_word/scene_word_0248.jpg,ہے,natural_scene_dataset
images/scene_word/scene_word_0249.jpg,لا,natural_scene_dataset
images/scene_word/scene_word_0250.jpg,دودھ,natural_scene_dataset
images/scene_word/scene_word_0251.jpg,007000,natural_scene_dataset
images/scene_word/scene_word_0252.jpg,اسلام آباد,natural_scene_dataset
images/scene_word/scene_word_0253.jpg,ٽنڊوڄام,natural_scene_dataset
images/scene_word/scene_word_0254.jpg,8305,natural_scene_dataset
images/scene_word/scene_word_0255.jpg,یا,natural_scene_dataset
images/scene_word/scene_word_0256.jpg,زندگی,natural_scene_dataset
images/scene_word/scene_word_0257.jpg,کوئی,natural_scene_dataset
images/scene_word/scene_word_0258.jpg,تمام,natural_scene_dataset
images/scene_word/scene_word_0259.jpg,پروپرائیٹر,natural_scene_dataset
images/scene_word/scene_word_0260.jpg,عرفان,natural_scene_dataset
images/scene_word/scene_word_0261.jpg,کا,natural_scene_dataset
images/scene_word/scene_word_0262.jpg,علی,natural_scene_dataset
images/scene_word/scene_word_0263.jpg,مشین,natural_scene_dataset
images/scene_word/scene_word_0264.jpg,برگر,natural_scene_dataset
images/scene_word/scene_word_0265.jpg,روزانہ,natural_scene_dataset
images/scene_word/scene_word_0266.jpg,نورانی,natural_scene_dataset
images/scene_word/scene_word_0267.jpg,2820328,natural_scene_dataset
images/scene_word/scene_word_0268.jpg,ہا,natural_scene_dataset
images/scene_word/scene_word_0269.jpg,کولڈ,natural_scene_dataset
images/scene_word/scene_word_0270.jpg,روڈ,natural_scene_dataset
images/scene_word/scene_word_0271.jpg,ڈسٹی بیوٹر,natural_scene_dataset
images/scene_word/scene_word_0272.jpg,حیدرآباد,natural_scene_dataset
images/scene_word/scene_word_0273.jpg,پورا,natural_scene_dataset
images/scene_word/scene_word_0274.jpg,یونیفارم,natural_scene_dataset
images/scene_word/scene_word_0275.jpg,اور,natural_scene_dataset
images/scene_word/scene_word_0276.jpg,الدین,natural_scene_dataset
images/scene_word/scene_word_0277.jpg,2454439,natural_scene_dataset
images/scene_word/scene_word_0278.jpg,حاجی,natural_scene_dataset
images/scene_word/scene_word_0279.jpg,انگریزی,natural_scene_dataset
images/scene_word/scene_word_0280.jpg,اینڈ,natural_scene_dataset
images/scene_word/scene_word_0281.jpg,سیل,natural_scene_dataset
images/scene_word/scene_word_0282.jpg,سينٽر,natural_scene_dataset
images/scene_word/scene_word_0283.jpg,نایاب,natural_scene_dataset
images/scene_word/scene_word_0284.jpg,0300-3297741,natural_scene_dataset
images/scene_word/scene_word_0285.jpg,لکا,natural_scene_dataset
images/scene_word/scene_word_0286.jpg,اسد,natural_scene_dataset
images/scene_word/scene_word_0287.jpg,کھیلیں,natural_scene_dataset
images/scene_word/scene_word_0288.jpg,عامر,natural_scene_dataset
images/scene_word/scene_word_0289.jpg,ربڑی,natural_scene_dataset
images/scene_word/scene_word_0290.jpg,مو,natural_scene_dataset
images/scene_word/scene_word_0291.jpg,لطيف,natural_scene_dataset
images/scene_word/scene_word_0292.jpg,ٹنڈوجام,natural_scene_dataset
images/scene_word/scene_word_0293.jpg,سنگاپور,natural_scene_dataset
images/scene_word/scene_word_0294.jpg,تم,natural_scene_dataset
images/scene_word/scene_word_0295.jpg,دل,natural_scene_dataset
images/scene_word/scene_word_0296.jpg,بریانی,natural_scene_dataset
images/scene_word/scene_word_0297.jpg,صاف,natural_scene_dataset
images/scene_word/scene_word_0298.jpg,لینس,natural_scene_dataset
images/scene_word/scene_word_0299.jpg,کوئٹه,natural_scene_dataset
